Cycle, Iteration, PacketSize, B, C, R_last
31 , 31 , 4300 , 41 , 2745 , 4300
31 , 32 , 4300 , 40 , 1994 , 4300
31 , 33 , 4300 , 40 , 2706 , 4300
31 , 34 , 4300 , 39 , 2934 , 4300
31 , 35 , 4300 , 40 , 4127 , 4300
31 , 36 , 4300 , 39 , 4295 , 4300
31 , 37 , 4300 , 38 , 5701 , 4300
31 , 38 , 4300 , 39 , 5608 , 4300
31 , 39 , 4300 , 39 , 4156 , 4300
31 , 40 , 4300 , 39 , 2959 , 4300
31 , 41 , 4300 , 40 , 4123 , 4300
31 , 42 , 4300 , 39 , 3752 , 4300
31 , 43 , 4300 , 40 , 4587 , 4300
31 , 44 , 4300 , 40 , 5415 , 4300
31 , 45 , 4300 , 41 , 5284 , 4300
31 , 46 , 4300 , 41 , 4206 , 4300
31 , 47 , 4300 , 42 , 3311 , 4300
31 , 48 , 4300 , 41 , 4694 , 4300
31 , 49 , 4300 , 42 , 5802 , 4300
31 , 50 , 4300 , 42 , 4743 , 4300
31 , 51 , 4300 , 42 , 5151 , 4300
31 , 52 , 4300 , 42 , 4046 , 4300
31 , 53 , 4300 , 42 , 4219 , 4300
31 , 54 , 4300 , 41 , 3991 , 4300
31 , 55 , 4300 , 40 , 5065 , 4300
31 , 56 , 4300 , 40 , 4384 , 4300
31 , 57 , 4300 , 40 , 3616 , 4300
31 , 58 , 4300 , 40 , 2363 , 4300
31 , 59 , 4300 , 40 , 2317 , 4300
31 , 60 , 4300 , 39 , 3493 , 4300
31 , 61 , 4300 , 39 , 2626 , 4300
31 , 62 , 4300 , 39 , 1761 , 4300
31 , 63 , 4300 , 39 , 3230 , 4300
31 , 64 , 4300 , 39 , 4604 , 4300
31 , 65 , 4300 , 39 , 4731 , 4300
31 , 66 , 4300 , 40 , 6206 , 4300
31 , 67 , 4300 , 41 , 5955 , 4300
31 , 68 , 4300 , 41 , 5225 , 4300
31 , 69 , 4300 , 41 , 5027 , 4300
31 , 70 , 4300 , 40 , 4012 , 4300
31 , 71 , 4300 , 40 , 3353 , 4300
31 , 72 , 4300 , 40 , 2167 , 4300
31 , 73 , 4300 , 39 , 2913 , 4300
31 , 74 , 4300 , 40 , 3845 , 4300
31 , 75 , 4300 , 40 , 2492 , 4300
31 , 76 , 4300 , 40 , 1853 , 4300
31 , 77 , 4300 , 40 , 1026 , 4300
31 , 78 , 4300 , 39 , 2369 , 4300
31 , 79 , 4300 , 38 , 2677 , 4300
31 , 80 , 4300 , 38 , 1264 , 4300
31 , 81 , 4300 , 39 , 2373 , 4300
31 , 82 , 4300 , 39 , 3669 , 4300
31 , 83 , 4300 , 40 , 4876 , 4300
31 , 84 , 4300 , 39 , 3452 , 4300
31 , 85 , 4300 , 39 , 3509 , 4300
31 , 86 , 4300 , 39 , 3979 , 4300
31 , 87 , 4300 , 39 , 3495 , 4300
31 , 88 , 4300 , 39 , 4762 , 4300
31 , 89 , 4300 , 39 , 3835 , 4300
32 , 0 , 4300 , 39 , 4477 , 4300
32 , 1 , 4300 , 40 , 3390 , 4300
32 , 2 , 4300 , 40 , 2904 , 4300
32 , 3 , 4300 , 39 , 2615 , 4300
32 , 4 , 4300 , 38 , 4096 , 4300
32 , 5 , 4300 , 37 , 3399 , 4300
32 , 6 , 4300 , 37 , 4445 , 4300
32 , 7 , 4300 , 37 , 3755 , 4300
32 , 8 , 4300 , 37 , 2986 , 4300
32 , 9 , 4300 , 36 , 3723 , 4300
32 , 10 , 4300 , 35 , 4381 , 4300
32 , 11 , 4300 , 35 , 3002 , 4300
32 , 12 , 4300 , 35 , 1995 , 4300
32 , 13 , 4300 , 34 , 1779 , 4300
32 , 14 , 4300 , 33 , 1319 , 4300
32 , 15 , 4300 , 34 , 2115 , 4300
32 , 16 , 4300 , 34 , 3257 , 4300
32 , 17 , 4300 , 33 , 3126 , 4300
32 , 18 , 4300 , 33 , 4391 , 4300
32 , 19 , 4300 , 32 , 4573 , 4300
32 , 20 , 4300 , 33 , 3433 , 4300
32 , 21 , 4300 , 34 , 3802 , 4300
32 , 22 , 4300 , 34 , 2378 , 4300
32 , 23 , 4300 , 35 , 2765 , 4300
32 , 24 , 4300 , 35 , 2140 , 4300
32 , 25 , 4300 , 35 , 2441 , 4300
32 , 26 , 4300 , 34 , 3921 , 4300
32 , 27 , 4300 , 34 , 4002 , 4300
32 , 28 , 4300 , 33 , 4701 , 4300
32 , 29 , 4300 , 32 , 5240 , 4300
32 , 30 , 4300 , 33 , 5008 , 4300
32 , 31 , 4300 , 33 , 4083 , 4300
32 , 32 , 4300 , 32 , 4709 , 4300
32 , 33 , 4300 , 33 , 5863 , 4300
32 , 34 , 4300 , 34 , 4554 , 4300
32 , 35 , 4300 , 34 , 3384 , 4300
32 , 36 , 4300 , 34 , 2948 , 4300
32 , 37 , 4300 , 35 , 3368 , 4300
32 , 38 , 4300 , 34 , 4704 , 4300
32 , 39 , 4300 , 33 , 3890 , 4300
32 , 40 , 4300 , 33 , 4491 , 4300
32 , 41 , 4300 , 32 , 4903 , 4300
32 , 42 , 4300 , 32 , 4323 , 4300
32 , 43 , 4300 , 32 , 4875 , 4300
32 , 44 , 4300 , 33 , 3660 , 4300
32 , 45 , 4300 , 34 , 3448 , 4300
32 , 46 , 4300 , 33 , 3262 , 4300
32 , 47 , 4300 , 33 , 3409 , 4300
32 , 48 , 4300 , 33 , 1976 , 4300
32 , 49 , 4300 , 33 , 561 , 4300
32 , 50 , 4300 , 33 , 200 , 4300
32 , 51 , 4300 , 28 , 1054 , 4300
32 , 52 , 4300 , 28 , 788 , 4300
32 , 53 , 4300 , 29 , 1509 , 4300
32 , 54 , 4300 , 30 , 2545 , 4300
32 , 55 , 4300 , 30 , 2316 , 4300
32 , 56 , 4300 , 30 , 1455 , 4300
32 , 57 , 4300 , 31 , 2080 , 4300
32 , 58 , 4300 , 31 , 1176 , 4300
32 , 59 , 4300 , 31 , 201 , 4300
32 , 60 , 4300 , 31 , 270 , 4300
32 , 61 , 4300 , 33 , 1185 , 4300
32 , 62 , 4300 , 33 , 200 , 4300
32 , 63 , 4300 , 35 , 1493 , 4300
32 , 64 , 4300 , 33 , 2932 , 4300
32 , 65 , 4300 , 33 , 3829 , 4300
32 , 66 , 4300 , 32 , 5066 , 4300
32 , 67 , 4300 , 32 , 3854 , 4300
32 , 68 , 4300 , 31 , 3218 , 4300
32 , 69 , 4300 , 30 , 2096 , 4300
32 , 70 , 4300 , 30 , 1820 , 4300
32 , 71 , 4300 , 30 , 2174 , 4300
32 , 72 , 4300 , 31 , 3215 , 4300
32 , 73 , 4300 , 32 , 4134 , 4300
32 , 74 , 4300 , 33 , 3462 , 4300
32 , 75 , 4300 , 34 , 2819 , 4300
32 , 76 , 4300 , 33 , 3421 , 4300
32 , 77 , 4300 , 34 , 3007 , 4300
32 , 78 , 4300 , 35 , 3338 , 4300
32 , 79 , 4300 , 35 , 2420 , 4300
32 , 80 , 4300 , 34 , 3172 , 4300
32 , 81 , 4300 , 35 , 3280 , 4300
32 , 82 , 4300 , 36 , 3987 , 4300
32 , 83 , 4300 , 35 , 4988 , 4300
32 , 84 , 4300 , 35 , 5409 , 4300
32 , 85 , 4300 , 34 , 4680 , 4300
32 , 86 , 4300 , 35 , 3558 , 4300
32 , 87 , 4300 , 35 , 4885 , 4300
32 , 88 , 4300 , 34 , 4565 , 4300
32 , 89 , 4300 , 34 , 5844 , 4300
33 , 0 , 4300 , 35 , 5748 , 4300
33 , 1 , 4300 , 36 , 4488 , 4300
33 , 2 , 4300 , 36 , 4374 , 4300
33 , 3 , 4300 , 35 , 3339 , 4300
33 , 4 , 4300 , 35 , 4172 , 4300
33 , 5 , 4300 , 35 , 3098 , 4300
33 , 6 , 4300 , 34 , 2087 , 4300
33 , 7 , 4300 , 35 , 2467 , 4300
33 , 8 , 4300 , 35 , 1036 , 4300
33 , 9 , 4300 , 35 , 248 , 4300
33 , 10 , 4300 , 35 , 234 , 4300
33 , 11 , 4300 , 35 , 200 , 4300
33 , 12 , 4300 , 37 , 1187 , 4300
33 , 13 , 4300 , 37 , 1128 , 4300
33 , 14 , 4300 , 36 , 1578 , 4300
33 , 15 , 4300 , 36 , 437 , 4300
33 , 16 , 4300 , 37 , 449 , 4300
33 , 17 , 4300 , 35 , 814 , 4300
33 , 18 , 4300 , 35 , 200 , 4300
33 , 19 , 4300 , 32 , 1620 , 4300
33 , 20 , 4300 , 32 , 1054 , 4300
33 , 21 , 4300 , 33 , 1553 , 4300
33 , 22 , 4300 , 32 , 2644 , 4300
33 , 23 , 4300 , 32 , 1470 , 4300
33 , 24 , 4300 , 32 , 1477 , 4300
33 , 25 , 4300 , 33 , 2134 , 4300
33 , 26 , 4300 , 34 , 2989 , 4300
33 , 27 , 4300 , 33 , 3302 , 4300
33 , 28 , 4300 , 33 , 2000 , 4300
33 , 29 , 4300 , 33 , 1435 , 4300
33 , 30 , 4300 , 33 , 2640 , 4300
33 , 31 , 4300 , 32 , 3052 , 4300
33 , 32 , 4300 , 32 , 2197 , 4300
33 , 33 , 4300 , 32 , 1757 , 4300
33 , 34 , 4300 , 32 , 1664 , 4300
33 , 35 , 4300 , 31 , 855 , 4300
33 , 36 , 4300 , 30 , 1436 , 4300
33 , 37 , 4300 , 30 , 288 , 4300
33 , 38 , 4300 , 30 , 200 , 4300
33 , 39 , 4300 , 32 , 750 , 4300
33 , 40 , 4300 , 30 , 2239 , 4300
33 , 41 , 4300 , 31 , 3400 , 4300
33 , 42 , 4300 , 31 , 3660 , 4300
33 , 43 , 4300 , 31 , 3134 , 4300
33 , 44 , 4300 , 30 , 4476 , 4300
33 , 45 , 4300 , 30 , 3163 , 4300
33 , 46 , 4300 , 31 , 3996 , 4300
33 , 47 , 4300 , 32 , 4749 , 4300
33 , 48 , 4300 , 32 , 3509 , 4300
33 , 49 , 4300 , 33 , 4736 , 4300
33 , 50 , 4300 , 32 , 6051 , 4300
33 , 51 , 4300 , 31 , 5897 , 4300
33 , 52 , 4300 , 31 , 5587 , 4300
33 , 53 , 4300 , 31 , 4812 , 4300
33 , 54 , 4300 , 32 , 6227 , 4300
33 , 55 , 4300 , 32 , 5963 , 4300
33 , 56 , 4300 , 31 , 5932 , 4300
33 , 57 , 4300 , 32 , 5730 , 4300
33 , 58 , 4300 , 32 , 5398 , 4300
33 , 59 , 4300 , 31 , 4250 , 4300
33 , 60 , 4300 , 31 , 4753 , 4300
33 , 61 , 4300 , 31 , 4717 , 4300
33 , 62 , 4300 , 30 , 6130 , 4300
33 , 63 , 4300 , 31 , 5835 , 4300
33 , 64 , 4300 , 30 , 4400 , 4300
33 , 65 , 4300 , 30 , 3719 , 4300
33 , 66 , 4300 , 30 , 2777 , 4300
33 , 67 , 4300 , 30 , 2041 , 4300
33 , 68 , 4300 , 30 , 3314 , 4300
33 , 69 , 4300 , 31 , 2833 , 4300
33 , 70 , 4300 , 30 , 2771 , 4300
33 , 71 , 4300 , 30 , 2200 , 4300
33 , 72 , 4300 , 30 , 2575 , 4300
33 , 73 , 4300 , 29 , 2507 , 4300
33 , 74 , 4300 , 28 , 1694 , 4300
33 , 75 , 4300 , 27 , 2385 , 4300
33 , 76 , 4300 , 27 , 1136 , 4300
33 , 77 , 4300 , 27 , 242 , 4300
33 , 78 , 4300 , 24 , 1386 , 4300
33 , 79 , 4300 , 23 , 2686 , 4300
33 , 80 , 4300 , 22 , 2081 , 4300
33 , 81 , 4300 , 21 , 3083 , 4300
33 , 82 , 4300 , 21 , 2224 , 4300
33 , 83 , 4300 , 20 , 2282 , 4300
33 , 84 , 4300 , 21 , 1773 , 4300
33 , 85 , 4300 , 21 , 1415 , 4300
33 , 86 , 4300 , 21 , 625 , 4300
33 , 87 , 4300 , 21 , 200 , 4300
33 , 88 , 4300 , 28 , 1500 , 4300
33 , 89 , 4300 , 27 , 2622 , 4300
34 , 0 , 4300 , 28 , 3148 , 4300
34 , 1 , 4300 , 28 , 2931 , 4300
34 , 2 , 4300 , 28 , 3682 , 4300
34 , 3 , 4300 , 28 , 4077 , 4300
34 , 4 , 4300 , 28 , 5568 , 4300
34 , 5 , 4300 , 28 , 4392 , 4300
34 , 6 , 4300 , 28 , 5407 , 4300
34 , 7 , 4300 , 27 , 5082 , 4300
34 , 8 , 4300 , 27 , 3775 , 4300
34 , 9 , 4300 , 26 , 3817 , 4300
34 , 10 , 4300 , 27 , 4874 , 4300
34 , 11 , 4300 , 26 , 3920 , 4300
34 , 12 , 4300 , 26 , 3804 , 4300
34 , 13 , 4300 , 25 , 5130 , 4300
34 , 14 , 4300 , 24 , 4329 , 4300
34 , 15 , 4300 , 23 , 2879 , 4300
34 , 16 , 4300 , 23 , 3249 , 4300
34 , 17 , 4300 , 23 , 3395 , 4300
34 , 18 , 4300 , 23 , 3306 , 4300
34 , 19 , 4300 , 24 , 2952 , 4300
34 , 20 , 4300 , 25 , 1868 , 4300
34 , 21 , 4300 , 25 , 2333 , 4300
34 , 22 , 4300 , 25 , 2942 , 4300
34 , 23 , 4300 , 25 , 3971 , 4300
34 , 24 , 4300 , 24 , 4558 , 4300
34 , 25 , 4300 , 24 , 5680 , 4300
34 , 26 , 4300 , 25 , 4196 , 4300
34 , 27 , 4300 , 25 , 4597 , 4300
34 , 28 , 4300 , 24 , 5970 , 4300
34 , 29 , 4300 , 24 , 5020 , 4300
34 , 30 , 4300 , 24 , 4253 , 4300
34 , 31 , 4300 , 25 , 2821 , 4300
34 , 32 , 4300 , 26 , 3581 , 4300
34 , 33 , 4300 , 25 , 4872 , 4300
34 , 34 , 4300 , 26 , 3484 , 4300
34 , 35 , 4300 , 26 , 2013 , 4300
34 , 36 , 4300 , 26 , 1845 , 4300
34 , 37 , 4300 , 26 , 660 , 4300
34 , 38 , 4300 , 28 , 2075 , 4300
34 , 39 , 4300 , 28 , 1741 , 4300
34 , 40 , 4300 , 28 , 1177 , 4300
34 , 41 , 4300 , 29 , 2344 , 4300
34 , 42 , 4300 , 29 , 1090 , 4300
34 , 43 , 4300 , 30 , 1722 , 4300
34 , 44 , 4300 , 30 , 1342 , 4300
34 , 45 , 4300 , 29 , 1776 , 4300
34 , 46 , 4300 , 28 , 3107 , 4300
34 , 47 , 4300 , 29 , 3357 , 4300
34 , 48 , 4300 , 29 , 3601 , 4300
34 , 49 , 4300 , 29 , 3928 , 4300
34 , 50 , 4300 , 29 , 2909 , 4300
34 , 51 , 4300 , 29 , 4174 , 4300
34 , 52 , 4300 , 29 , 5314 , 4300
34 , 53 , 4300 , 28 , 5223 , 4300
34 , 54 , 4300 , 27 , 4627 , 4300
34 , 55 , 4300 , 27 , 5038 , 4300
34 , 56 , 4300 , 28 , 4629 , 4300
34 , 57 , 4300 , 28 , 3468 , 4300
34 , 58 , 4300 , 28 , 4230 , 4300
34 , 59 , 4300 , 28 , 4360 , 4300
34 , 60 , 4300 , 28 , 2980 , 4300
34 , 61 , 4300 , 28 , 3325 , 4300
34 , 62 , 4300 , 27 , 2790 , 4300
34 , 63 , 4300 , 27 , 4020 , 4300
34 , 64 , 4300 , 26 , 4613 , 4300
34 , 65 , 4300 , 26 , 5661 , 4300
34 , 66 , 4300 , 26 , 4480 , 4300
34 , 67 , 4300 , 25 , 5432 , 4300
34 , 68 , 4300 , 25 , 3994 , 4300
34 , 69 , 4300 , 26 , 4245 , 4300
34 , 70 , 4300 , 26 , 3347 , 4300
34 , 71 , 4300 , 26 , 3851 , 4300
34 , 72 , 4300 , 27 , 4709 , 4300
34 , 73 , 4300 , 28 , 4540 , 4300
34 , 74 , 4300 , 28 , 4222 , 4300
34 , 75 , 4300 , 28 , 5108 , 4300
34 , 76 , 4300 , 29 , 4052 , 4300
34 , 77 , 4300 , 30 , 4775 , 4300
34 , 78 , 4300 , 31 , 5610 , 4300
34 , 79 , 4300 , 30 , 5453 , 4300
34 , 80 , 4300 , 30 , 5419 , 4300
34 , 81 , 4300 , 31 , 5117 , 4300
34 , 82 , 4300 , 32 , 3925 , 4300
34 , 83 , 4300 , 32 , 3788 , 4300
34 , 84 , 4300 , 33 , 3996 , 4300
34 , 85 , 4300 , 33 , 2806 , 4300
34 , 86 , 4300 , 33 , 4280 , 4300
34 , 87 , 4300 , 33 , 2811 , 4300
34 , 88 , 4300 , 32 , 2349 , 4300
34 , 89 , 4300 , 33 , 3730 , 4300
35 , 0 , 4300 , 34 , 5124 , 4300
35 , 1 , 4300 , 34 , 4245 , 4300
35 , 2 , 4300 , 34 , 4574 , 4300
35 , 3 , 4300 , 34 , 5911 , 4300
35 , 4 , 4300 , 33 , 4645 , 4300
35 , 5 , 4300 , 33 , 4189 , 4300
35 , 6 , 4300 , 33 , 5286 , 4300
35 , 7 , 4300 , 33 , 3943 , 4300
35 , 8 , 4300 , 32 , 4380 , 4300
35 , 9 , 4300 , 32 , 3505 , 4300
35 , 10 , 4300 , 31 , 2979 , 4300
35 , 11 , 4300 , 32 , 2886 , 4300
35 , 12 , 4300 , 33 , 4041 , 4300
35 , 13 , 4300 , 33 , 3994 , 4300
35 , 14 , 4300 , 34 , 5491 , 4300
35 , 15 , 4300 , 35 , 5281 , 4300
35 , 16 , 4300 , 35 , 4330 , 4300
35 , 17 , 4300 , 35 , 4720 , 4300
35 , 18 , 4300 , 35 , 5026 , 4300
35 , 19 , 4300 , 36 , 4014 , 4300
35 , 20 , 4300 , 36 , 5410 , 4300
35 , 21 , 4300 , 36 , 4822 , 4300
35 , 22 , 4300 , 36 , 5393 , 4300
35 , 23 , 4300 , 36 , 4282 , 4300
35 , 24 , 4300 , 36 , 3259 , 4300
35 , 25 , 4300 , 36 , 3349 , 4300
35 , 26 , 4300 , 37 , 2070 , 4300
35 , 27 , 4300 , 38 , 2798 , 4300
35 , 28 , 4300 , 37 , 3777 , 4300
35 , 29 , 4300 , 37 , 2504 , 4300
35 , 30 , 4300 , 38 , 2226 , 4300
35 , 31 , 4300 , 39 , 3506 , 4300
35 , 32 , 4300 , 40 , 4113 , 4300
35 , 33 , 4300 , 40 , 3219 , 4300
35 , 34 , 4300 , 39 , 3446 , 4300
35 , 35 , 4300 , 39 , 4802 , 4300
35 , 36 , 4300 , 39 , 3995 , 4300
35 , 37 , 4300 , 38 , 4924 , 4300
35 , 38 , 4300 , 38 , 4148 , 4300
35 , 39 , 4300 , 37 , 5390 , 4300
35 , 40 , 4300 , 37 , 4678 , 4300
35 , 41 , 4300 , 37 , 3711 , 4300
35 , 42 , 4300 , 38 , 3837 , 4300
35 , 43 , 4300 , 38 , 2646 , 4300
35 , 44 , 4300 , 38 , 2252 , 4300
35 , 45 , 4300 , 37 , 2838 , 4300
35 , 46 , 4300 , 37 , 1868 , 4300
35 , 47 , 4300 , 37 , 1835 , 4300
35 , 48 , 4300 , 38 , 1634 , 4300
35 , 49 , 4300 , 37 , 2988 , 4300
35 , 50 , 4300 , 36 , 3152 , 4300
35 , 51 , 4300 , 36 , 1920 , 4300
35 , 52 , 4300 , 36 , 1949 , 4300
35 , 53 , 4300 , 37 , 2542 , 4300
35 , 54 , 4300 , 36 , 3490 , 4300
35 , 55 , 4300 , 35 , 3290 , 4300
35 , 56 , 4300 , 34 , 3493 , 4300
35 , 57 , 4300 , 33 , 4936 , 4300
35 , 58 , 4300 , 32 , 4972 , 4300
35 , 59 , 4300 , 33 , 4897 , 4300
35 , 60 , 4300 , 32 , 5004 , 4300
35 , 61 , 4300 , 32 , 4264 , 4300
35 , 62 , 4300 , 32 , 4200 , 4300
35 , 63 , 4300 , 32 , 3130 , 4300
35 , 64 , 4300 , 32 , 2679 , 4300
35 , 65 , 4300 , 32 , 2784 , 4300
35 , 66 , 4300 , 33 , 4211 , 4300
35 , 67 , 4300 , 34 , 3501 , 4300
35 , 68 , 4300 , 34 , 2589 , 4300
35 , 69 , 4300 , 34 , 2117 , 4300
35 , 70 , 4300 , 35 , 2559 , 4300
35 , 71 , 4300 , 35 , 2874 , 4300
35 , 72 , 4300 , 35 , 1466 , 4300
35 , 73 , 4300 , 36 , 2088 , 4300
35 , 74 , 4300 , 35 , 1256 , 4300
35 , 75 , 4300 , 34 , 2395 , 4300
35 , 76 , 4300 , 34 , 1724 , 4300
35 , 77 , 4300 , 35 , 2760 , 4300
35 , 78 , 4300 , 35 , 2299 , 4300
35 , 79 , 4300 , 35 , 2011 , 4300
35 , 80 , 4300 , 34 , 2898 , 4300
35 , 81 , 4300 , 34 , 1488 , 4300
35 , 82 , 4300 , 34 , 1456 , 4300
35 , 83 , 4300 , 33 , 1327 , 4300
35 , 84 , 4300 , 33 , 200 , 4300
35 , 85 , 4300 , 37 , 1314 , 4300
35 , 86 , 4300 , 37 , 331 , 4300
35 , 87 , 4300 , 38 , 1214 , 4300
35 , 88 , 4300 , 38 , 365 , 4300
35 , 89 , 4300 , 38 , 200 , 4300
36 , 0 , 4300 , 39 , 477 , 4300
36 , 1 , 4300 , 39 , 200 , 4300
36 , 2 , 4300 , 40 , 303 , 4300
36 , 3 , 4300 , 39 , 200 , 4300
36 , 4 , 4300 , 42 , 752 , 4300
36 , 5 , 4300 , 43 , 1455 , 4300
36 , 6 , 4300 , 43 , 200 , 4300
36 , 7 , 4300 , 42 , 638 , 4300
36 , 8 , 4300 , 43 , 493 , 4300
36 , 9 , 4300 , 42 , 1934 , 4300
36 , 10 , 4300 , 42 , 3159 , 4300
36 , 11 , 4300 , 42 , 2847 , 4300
36 , 12 , 4300 , 42 , 1811 , 4300
36 , 13 , 4300 , 42 , 1100 , 4300
36 , 14 , 4300 , 41 , 1950 , 4300
36 , 15 , 4300 , 42 , 3387 , 4300
36 , 16 , 4300 , 42 , 3899 , 4300
36 , 17 , 4300 , 42 , 4099 , 4300
36 , 18 , 4300 , 43 , 4257 , 4300
36 , 19 , 4300 , 44 , 5412 , 4300
36 , 20 , 4300 , 43 , 5186 , 4300
36 , 21 , 4300 , 43 , 5162 , 4300
36 , 22 , 4300 , 43 , 4707 , 4300
36 , 23 , 4300 , 42 , 5381 , 4300
36 , 24 , 4300 , 42 , 4088 , 4300
36 , 25 , 4300 , 42 , 3578 , 4300
36 , 26 , 4300 , 41 , 2292 , 4300
36 , 27 , 4300 , 41 , 1893 , 4300
36 , 28 , 4300 , 42 , 2330 , 4300
36 , 29 , 4300 , 42 , 1388 , 4300
36 , 30 , 4300 , 42 , 1026 , 4300
36 , 31 , 4300 , 42 , 200 , 4300
36 , 32 , 4300 , 41 , 1583 , 4300
36 , 33 , 4300 , 40 , 2043 , 4300
36 , 34 , 4300 , 40 , 3074 , 4300
36 , 35 , 4300 , 41 , 4130 , 4300
36 , 36 , 4300 , 42 , 3061 , 4300
36 , 37 , 4300 , 42 , 2334 , 4300
36 , 38 , 4300 , 40 , 3734 , 4300
36 , 39 , 4300 , 39 , 4047 , 4300
36 , 40 , 4300 , 39 , 4057 , 4300
36 , 41 , 4300 , 38 , 5423 , 4300
36 , 42 , 4300 , 37 , 4486 , 4300
36 , 43 , 4300 , 36 , 3406 , 4300
36 , 44 , 4300 , 36 , 3331 , 4300
36 , 45 , 4300 , 36 , 3382 , 4300
36 , 46 , 4300 , 37 , 4861 , 4300
36 , 47 , 4300 , 38 , 6099 , 4300
36 , 48 , 4300 , 39 , 4795 , 4300
36 , 49 , 4300 , 38 , 5842 , 4300
36 , 50 , 4300 , 38 , 5304 , 4300
36 , 51 , 4300 , 39 , 4962 , 4300
36 , 52 , 4300 , 39 , 5066 , 4300
36 , 53 , 4300 , 39 , 3578 , 4300
36 , 54 , 4300 , 39 , 2118 , 4300
36 , 55 , 4300 , 40 , 3416 , 4300
36 , 56 , 4300 , 41 , 3033 , 4300
36 , 57 , 4300 , 41 , 1585 , 4300
36 , 58 , 4300 , 41 , 417 , 4300
36 , 59 , 4300 , 40 , 563 , 4300
36 , 60 , 4300 , 40 , 246 , 4300
36 , 61 , 4300 , 40 , 200 , 4300
36 , 62 , 4300 , 41 , 449 , 4300
36 , 63 , 4300 , 39 , 1828 , 4300
36 , 64 , 4300 , 39 , 2929 , 4300
36 , 65 , 4300 , 38 , 3668 , 4300
36 , 66 , 4300 , 39 , 3804 , 4300
36 , 67 , 4300 , 39 , 2379 , 4300
36 , 68 , 4300 , 39 , 1175 , 4300
36 , 69 , 4300 , 40 , 2246 , 4300
36 , 70 , 4300 , 40 , 1402 , 4300
36 , 71 , 4300 , 40 , 2755 , 4300
36 , 72 , 4300 , 40 , 1528 , 4300
36 , 73 , 4300 , 41 , 2195 , 4300
36 , 74 , 4300 , 41 , 862 , 4300
36 , 75 , 4300 , 40 , 1202 , 4300
36 , 76 , 4300 , 39 , 2080 , 4300
36 , 77 , 4300 , 39 , 1503 , 4300
36 , 78 , 4300 , 38 , 2439 , 4300
36 , 79 , 4300 , 39 , 2495 , 4300
36 , 80 , 4300 , 40 , 3043 , 4300
36 , 81 , 4300 , 41 , 4450 , 4300
36 , 82 , 4300 , 41 , 3320 , 4300
36 , 83 , 4300 , 41 , 2912 , 4300
36 , 84 , 4300 , 42 , 2554 , 4300
36 , 85 , 4300 , 42 , 2032 , 4300
36 , 86 , 4300 , 42 , 781 , 4300
36 , 87 , 4300 , 42 , 200 , 4300
36 , 88 , 4300 , 35 , 1458 , 4300
36 , 89 , 4300 , 35 , 1043 , 4300
37 , 0 , 4300 , 35 , 393 , 4300
37 , 1 , 4300 , 34 , 1392 , 4300
37 , 2 , 4300 , 34 , 1400 , 4300
37 , 3 , 4300 , 34 , 488 , 4300
37 , 4 , 4300 , 34 , 200 , 4300
37 , 5 , 4300 , 29 , 1137 , 4300
37 , 6 , 4300 , 30 , 1454 , 4300
37 , 7 , 4300 , 30 , 1878 , 4300
37 , 8 , 4300 , 30 , 2867 , 4300
37 , 9 , 4300 , 29 , 2608 , 4300
37 , 10 , 4300 , 29 , 3254 , 4300
37 , 11 , 4300 , 28 , 3372 , 4300
37 , 12 , 4300 , 27 , 3711 , 4300
37 , 13 , 4300 , 27 , 4613 , 4300
37 , 14 , 4300 , 26 , 4229 , 4300
37 , 15 , 4300 , 26 , 3103 , 4300
37 , 16 , 4300 , 25 , 2381 , 4300
37 , 17 , 4300 , 25 , 1201 , 4300
37 , 18 , 4300 , 25 , 315 , 4300
37 , 19 , 4300 , 27 , 1020 , 4300
37 , 20 , 4300 , 27 , 200 , 4300
37 , 21 , 4300 , 23 , 1346 , 4300
37 , 22 , 4300 , 23 , 276 , 4300
37 , 23 , 4300 , 23 , 200 , 4300
37 , 24 , 4300 , 22 , 1051 , 4300
37 , 25 , 4300 , 24 , 2472 , 4300
37 , 26 , 4300 , 24 , 2011 , 4300
37 , 27 , 4300 , 23 , 3307 , 4300
37 , 28 , 4300 , 22 , 4295 , 4300
37 , 29 , 4300 , 22 , 5643 , 4300
37 , 30 , 4300 , 22 , 4834 , 4300
37 , 31 , 4300 , 21 , 4756 , 4300
37 , 32 , 4300 , 22 , 4363 , 4300
37 , 33 , 4300 , 21 , 3462 , 4300
37 , 34 , 4300 , 21 , 2233 , 4300
37 , 35 , 4300 , 21 , 2669 , 4300
37 , 36 , 4300 , 21 , 3117 , 4300
37 , 37 , 4300 , 20 , 3875 , 4300
37 , 38 , 4300 , 20 , 2859 , 4300
37 , 39 , 235 , 19 , 3851 , 4300
37 , 40 , 3850 , 20 , 4289 , 235
37 , 41 , 235 , 19 , 3442 , 3850
37 , 42 , 2350 , 20 , 2989 , 235
37 , 43 , 2350 , 19 , 2444 , 2350
37 , 44 , 235 , 19 , 1246 , 2350
37 , 45 , 1750 , 19 , 2256 , 235
37 , 46 , 235 , 19 , 1673 , 1750
37 , 47 , 3000 , 17 , 3054 , 235
37 , 48 , 3000 , 17 , 3844 , 3000
37 , 49 , 235 , 17 , 2885 , 3000
37 , 50 , 1050 , 17 , 1479 , 235
37 , 51 , 2350 , 17 , 2655 , 1050
